scan_id,Dice_ET,Dice_TC,Dice_WT,Hausdorff95_ET,Hausdorff95_TC,Hausdorff95_WT,Sensitivity_ET,Sensitivity_TC,Sensitivity_WT,Specificity_ET,Specificity_TC,Specificity_WT
01722,0.8861450000000001,0.73654,0.942672,1.7320509999999998,6.324555,1.4142139999999999,0.849255,0.600708,0.991991,0.999991,0.999884,0.999358
01723,0.814671,0.425212,0.789641,4.582576,10.77033,4.690416,0.769546,0.270206,0.7545029999999999,0.9998100000000001,0.9999959999999999,0.9987280000000001
01724,1.0,0.923323,0.944615,0.0,2.236068,1.4142139999999999,1.0,0.882713,0.943332,1.0,0.999919,0.999808
01725,0.840218,0.886668,0.972558,14.032101999999998,4.358899,1.4142139999999999,0.8545709999999999,0.816439,0.9767020000000001,0.999869,0.999592,0.99935
01726,0.856102,0.919638,0.649105,2.236068,2.828427,39.509493,0.781817,0.865143,0.8229799999999999,0.999843,0.999916,0.99411
01727,1.0,0.922424,0.929895,0.0,4.123106,4.0,1.0,0.862909,0.876714,1.0,0.999941,0.9999049999999999
01728,0.225029,0.769077,0.9503440000000001,12.083046000000001,11.18034,1.7320509999999998,0.134155,0.63794,0.972974,0.9999899999999999,0.9998229999999999,0.99911
01729,1.0,0.651526,0.949732,0.0,12.884099,3.0,1.0,0.5123439999999999,0.9139139999999999,1.0,0.99865,0.999684
01730,0.804146,0.8777229999999999,0.8320850000000001,1.7320509999999998,1.4142139999999999,3.1622779999999997,0.8052159999999999,0.8746120000000001,0.9846209999999999,0.999958,0.99997,0.9995629999999999
01731,0.0,0.954118,0.961208,373.128664,1.7320509999999998,2.0,0.0,0.98569,0.9367129999999999,1.0,0.999497,0.999862
01732,1.0,0.7304430000000001,0.8826280000000001,0.0,16.155494,8.306624000000001,1.0,0.579984,0.792592,1.0,0.9998819999999999,0.9999040000000001
01733,0.8424,0.850635,0.9483950000000001,3.741657,8.774964,5.099019999999999,0.7512909999999999,0.75146,0.915992,0.999558,0.999674,0.9995120000000001
01734,0.927163,0.9507120000000001,0.8349620000000001,1.0,1.0,3.316625,0.965094,0.9559850000000001,0.945779,0.9999530000000001,0.999965,0.999582
01735,0.044798000000000004,0.287796,0.9006430000000001,17.720045000000002,18.810899,4.123106,0.024034,0.229039,0.9742040000000001,0.99995,0.999066,0.998337
01736,1.0,0.131928,0.941204,0.0,26.944387,2.236068,1.0,0.070623,0.8953200000000001,1.0,1.0,0.9999709999999999
01737,0.0,0.103352,0.949472,373.128664,16.590654999999998,1.4142139999999999,0.0,0.054492,0.9167120000000001,1.0,1.0,0.9999520000000001
01738,1.0,0.103198,0.9444170000000001,0.0,13.453624,1.7320509999999998,1.0,0.055442,0.9072389999999999,1.0,0.9999450000000001,0.9999290000000001
01739,0.0,0.8505530000000001,0.956133,373.128664,3.741657,1.4142139999999999,0.0,0.9710110000000001,0.979215,1.0,0.999605,0.999807
01740,0.0,0.0,0.932745,373.128664,122.164029,10.582583,0.0,0.0,0.962841,1.0,1.0,0.9992270000000001
01741,0.0,0.81211,0.961967,373.128664,3.605551,1.4142139999999999,0.0,0.9779540000000001,0.934959,0.9999680000000001,0.9995799999999999,0.9999600000000001
01742,1.0,0.0,0.938206,0.0,373.128664,1.4142139999999999,1.0,0.0,0.903048,1.0,1.0,0.999934
01743,1.0,0.0,0.680443,0.0,373.128664,4.0,1.0,0.0,0.655832,1.0,1.0,0.9999040000000001
01744,1.0,0.877373,0.9761290000000001,0.0,4.123106,1.0,1.0,0.94858,0.9868379999999999,1.0,0.9990629999999999,0.9995069999999999
01745,0.892867,0.563571,0.946204,4.690416,10.049876,1.7320509999999998,0.8380059999999999,0.396636,0.932376,0.999933,0.999957,0.9995280000000001
01746,0.7380680000000001,0.724817,0.952025,3.0,16.831505,3.0,0.9403469999999999,0.577887,0.943992,0.9982280000000001,0.999674,0.998886
01747,1.0,0.0,0.9542139999999999,0.0,373.128664,1.4142139999999999,1.0,0.0,0.988762,1.0,1.0,0.999785
01748,0.7327060000000001,0.691408,0.9575670000000001,3.0,12.0,2.828427,0.588036,0.5371020000000001,0.96611,0.999972,0.999813,0.999326
01749,0.598961,0.711356,0.94501,12.369317,15.811388,4.242641000000001,0.48454200000000003,0.556121,0.9283170000000001,0.999685,0.999819,0.998891
01750,0.330556,0.8280370000000001,0.9326780000000001,7.2801100000000005,7.141427999999999,4.123106,0.20011199999999998,0.727316,0.875763,0.9999979999999999,0.999453,0.9999309999999999
01751,0.758188,0.525233,0.900216,3.1622779999999997,7.681146000000001,2.44949,0.617999,0.356522,0.898015,0.999983,0.9999969999999999,0.9996649999999999
01752,0.5049140000000001,0.020552,0.761454,18.849399,36.455452,11.7047,0.340514,0.010383,0.624876,0.999999,1.0,0.999765
01753,0.8538120000000001,0.8987569999999999,0.913265,5.099019999999999,7.8134380000000005,13.190906,0.797122,0.8814930000000001,0.853275,0.9991329999999999,0.998806,0.9994120000000001
01754,0.150598,0.074214,0.787297,39.357337,34.132096000000004,15.779734,0.08177100000000001,0.038537,0.650791,0.999991,1.0,0.9999049999999999
01755,0.862135,0.502029,0.810808,2.44949,12.369317,5.385165,0.785792,0.335356,0.6819350000000001,0.9999620000000001,0.9999979999999999,0.9999959999999999
01756,0.9177649999999999,0.6922699999999999,0.952493,1.7320509999999998,12.247449000000001,2.44949,0.9246260000000001,0.539347,0.940947,0.999885,0.99995,0.999517
01757,0.9132450000000001,0.924602,0.933999,1.7320509999999998,2.0,2.0,0.959643,0.9083979999999999,0.954626,0.9998,0.9999030000000001,0.999624
